DeliveryDate,HourEnding,ConstraintID,ConstraintName,ContingencyName,ConstraintLimit,ConstraintValue,ViolationAmount,ShadowPrice,FromStation,ToStation,FromStationkV,ToStationkV,DeliveryTime,DSTFlag
07/23/2025,11:00,334, HARI_VRBS1_1, SCRMSAR8,30,30,0,5.571, VRBS, HARI,69,69, 07/23/2025 10:00:00,N
07/23/2025,11:00,335, BURNS_RIOHONDO_1, SN_SAJO5,187,187,0,6.549, RIOHONDO, MV_BURNS,138,138, 07/23/2025 10:00:00,N
07/23/2025,11:00,336, 35050__B, STHSVE65,1197,1197,0,9.341, FTSSW, VENSW,345,345, 07/23/2025 10:00:00,N
07/23/2025,11:00,337, GN_PZ_08_A, SMDOOAS5,387,387,0,6.24, GN, PZ,138,138, 07/23/2025 10:00:00,N
07/23/2025,11:00,338, 1561__A, DVLSPAC5,206,206,0,0.024, DPREA, RCSES,138,138, 07/23/2025 10:00:00,N
07/23/2025,11:00,339, HARGRO_TWINBU1_1, DBAKCED5,151,151,0,1.898, TWINBU, HARGROVE,138,138, 07/23/2025 10:00:00,N
07/23/2025,12:00,404, VAL_VERD_WSLCO_1, SMV_PHA8,143,143,0,22.895, WESLACO, MV_VALV4,138,138, 07/23/2025 11:00:00,N
07/23/2025,12:00,403, 138_IH2_COT_1, SSTAWIC8,409,409,0,0.107, IH20, TNCOLIET,138,138, 07/23/2025 11:00:00,N
07/23/2025,12:00,406, HAINE__LA_PAL1_1, SRAYRI28,211,211,0,1.942, LA_PALMA, HAINE_DR,138,138, 07/23/2025 11:00:00,N
07/23/2025,12:00,407, SPUR_69_1, SPA2PAD9,62,62,0,0.262, SPUR, SPUR,138,69, 07/23/2025 11:00:00,N
07/23/2025,12:00,408, SPUR_69_1, MPADMAT9,62,62,0,0.262, SPUR, SPUR,138,69, 07/23/2025 11:00:00,N
07/23/2025,12:00,409, 381__A, SFMRRY25,1177,1177,0,1.508, FMRVL, RYSSW,345,345, 07/23/2025 11:00:00,N
07/23/2025,12:00,410, 400__A, SFMRRYS5,1177,1177,0,1.508, FMRVL, RYSSW,345,345, 07/23/2025 11:00:00,N
07/23/2025,12:00,411, THWZEN71_A, SZENTH35,1314,1314,0,7.122, ZEN, THW,345,345, 07/23/2025 11:00:00,N
07/23/2025,12:00,412, BIG_FO_PLEASA1_1, DDILPE89,122,122,0,34.2, BIG_FOOT, PLEASANT,138,138, 07/23/2025 11:00:00,N
07/23/2025,12:00,413, THWZEN98_A, SZENTHW5,1314,1314,0,7.122, ZEN, THW,345,345, 07/23/2025 11:00:00,N
07/23/2025,12:00,414, 138_FLT_FXT_1, DSLKSOL5,409,409,0,1.074, TNFXTAIL, FLAT_TOP,138,138, 07/23/2025 11:00:00,N
07/23/2025,12:00,415, 138_ALV_NAL_1, SMDOPHR5,383,383,0,1.248, TNNALVIN, ALVIN,138,138, 07/23/2025 11:00:00,N
07/23/2025,12:00,416, COCS_FTST1_1, SBROALP9,59,59,0,0.313, COCS, FTST,69,69, 07/23/2025 11:00:00,N
07/23/2025,12:00,417, 6137__B, STRBCGR8,139,139,0,0.894, FLGRV, HWPOD,138,138, 07/23/2025 11:00:00,N
07/23/2025,12:00,418, 35050__B, MDTCRTH5,1177,1177,0,25.903, FTSSW, VENSW,345,345, 07/23/2025 11:00:00,N
07/23/2025,12:00,419, 389__A, DVLSPAC5,1166,1166,0,0.004, WDDSW, MNSES,345,345, 07/23/2025 11:00:00,N
07/23/2025,12:00,420, ZAPATA_TRA2,  BASE CASE,25,25,0,0.051, ZAPATA, ZAPATA,138,12.5, 07/23/2025 11:00:00,N
07/23/2025,12:00,421, BISON_STRS1_1, SES2FRI8,38,38,0,2.747, BISON, STRS,69,69, 07/23/2025 11:00:00,N
07/23/2025,12:00,422, CORONA_AT4, DFERGRM8,49,49,0,2.161, CORONA, CORONA,69,138, 07/23/2025 11:00:00,N
07/23/2025,12:00,423, 105T105_1, SMILSAL8,405,405,0,10.755, SALEM, HIGH36,138,138, 07/23/2025 11:00:00,N
07/23/2025,12:00,424, ABNTHW_SERDEV1_1, MXMUL58,173,173,0,9.345, ABNTHWST, ABNTHWST,138,138.10001, 07/23/2025 11:00:00,N
07/23/2025,12:00,425, ASHERT_CATARI1_1, SLARLAS8,122,122,0,0.197, ASHERTON, CATARINA,138,138, 07/23/2025 11:00:00,N
07/23/2025,12:00,426, CLARK__LON_HI1_1, MLONWEI8,223,223,0,0.531, LON_HILL, CLARK_WD,138.10001,138, 07/23/2025 11:00:00,N
07/23/2025,12:00,427, HAMILT_MAVERI1_1, SBRAPIN8,122,122,0,12.166, HAMILTON, MAVERICK,138,138, 07/23/2025 11:00:00,N
07/23/2025,12:00,428, HAINE__LA_PAL1_1, MHARNED5,211,211,0,2.975, LA_PALMA, HAINE_DR,138,138, 07/23/2025 11:00:00,N
07/23/2025,12:00,429, 1710__C, DSALHUT5,236,236,0,13.917, BELCNTY, SALSW,138,138, 07/23/2025 11:00:00,N
07/23/2025,12:00,430, MDOPHR99_A, DWAP_OB5,1314,1314,0,0.104, MDO, PHR,345,345, 07/23/2025 11:00:00,N
07/23/2025,12:00,431, 35065__A, STHSVE65,1177,1177,0,0.021, FVLSW, FTSSW,345,345, 07/23/2025 11:00:00,N
07/23/2025,12:00,432, 6840__B, SRICGRS8,45,45,0,1.717, NVKSW, ANARN,69,69, 07/23/2025 11:00:00,N
07/23/2025,12:00,433, 651__B, DBUCRGP5,204,204,0,4.329, CMNSW, CMNTP,138,138, 07/23/2025 11:00:00,N
07/23/2025,12:00,434, 35065__A, MDTCRTH5,1177,1177,0,0.021, FVLSW, FTSSW,345,345, 07/23/2025 11:00:00,N
07/23/2025,12:00,376, HMLTN,  BASE CASE,59,59,0,16.327, , ,0,0, 07/23/2025 11:00:00,N
07/23/2025,12:00,377, MENPHT_YELWJC1_1,  BASE CASE,60,60,0,10.843, YELWJCKT, MENPHTAP,69,69, 07/23/2025 11:00:00,N
07/23/2025,12:00,378, DIESEL_FMR1,  BASE CASE,25,25,0,0.009, DIESEL, DIESEL,69,13, 07/23/2025 11:00:00,N
07/23/2025,12:00,379, NE_LOB,  BASE CASE,1823,1823,0,1.035, , ,0,0, 07/23/2025 11:00:00,N
07/23/2025,12:00,380, NELRIO,  BASE CASE,848,848,0,0.619, , ,0,0, 07/23/2025 11:00:00,N
07/23/2025,12:00,381, PNHNDL,  BASE CASE,3996,3996,0,0.429, , ,0,0, 07/23/2025 11:00:00,N
07/23/2025,12:00,382, ZAPATA_TRA1,  BASE CASE,25,25,0,0.005, ZAPATA, ZAPATA,138,12.5, 07/23/2025 11:00:00,N
07/23/2025,12:00,383, THW_AT2T,  BASE CASE,25,25,0,0.092, THW, THW,1,13.3, 07/23/2025 11:00:00,N
07/23/2025,12:00,384, OLINGR_FMR1,  BASE CASE,100,100,0,0.009, OLINGR, OLINGR,138,69, 07/23/2025 11:00:00,N
07/23/2025,12:00,385, 6240__C, DMTSCOS5,195,195,0,0.234, SACRC, DPCRK,138,138, 07/23/2025 11:00:00,N
07/23/2025,12:00,386, TREADW_YELWJC1_1, DBIGKEN5,195,195,0,79.758, TREADWEL, YELWJCKT,138,138, 07/23/2025 11:00:00,N
07/23/2025,12:00,387, POT_PEAR_1, DDILPE89,45,45,0,8.267, PEARSALL, POTEETS,69,69, 07/23/2025 11:00:00,N
07/23/2025,12:00,388, MDOPHR99_A, DPHRCTR5,1314,1314,0,15.508, MDO, PHR,345,345, 07/23/2025 11:00:00,N
07/23/2025,12:00,389, HAINE__LA_PAL1_1, SRAYRI38,211,211,0,2.913, LA_PALMA, HAINE_DR,138,138, 07/23/2025 11:00:00,N
07/23/2025,12:00,390, CONCHO_VRBS1_1, SCRMSAR8,30,30,0,5.236, CONCHO, VRBS,69,69, 07/23/2025 11:00:00,N
07/23/2025,12:00,391, HARI_VRBS1_1, SCRMSAR8,30,30,0,5.236, VRBS, HARI,69,69, 07/23/2025 11:00:00,N
07/23/2025,12:00,392, BURNS_RIOHONDO_1, SN_SAJO5,185,185,0,4.322, RIOHONDO, MV_BURNS,138,138, 07/23/2025 11:00:00,N
07/23/2025,12:00,393, 35050__B, STHSVE65,1177,1177,0,25.083, FTSSW, VENSW,345,345, 07/23/2025 11:00:00,N
07/23/2025,12:00,394, GN_PZ_08_A, SMDOOAS5,387,387,0,10.039, GN, PZ,138,138, 07/23/2025 11:00:00,N
07/23/2025,12:00,395, STPWAP39_1, DWPWFWP5,1325,1325,0,23.05, STP, WAP,345,345.10001, 07/23/2025 11:00:00,N
07/23/2025,12:00,396, COLETO_VICTOR2_1, SVICCO28,320,320,0,2.917, COLETO, VICTORIA,138,138.10001, 07/23/2025 11:00:00,N
07/23/2025,12:00,397, FTST_SOLSTI1_1, DBAKSOL5,217,217,0,0.135, FTST, SOLSTICE,138,138, 07/23/2025 11:00:00,N
07/23/2025,12:00,398, ALPINE_BRONCO1_1, SCOCBAR9,60,60,0,0.029, BRONCO, ALPINE,69,69, 07/23/2025 11:00:00,N
07/23/2025,12:00,399, BELD_BRONCO1_1, SBROALP9,60,60,0,0.029, BRONCO, BELD,69,69, 07/23/2025 11:00:00,N
07/23/2025,12:00,400, MAGRUD_VICTOR2_1, XVIC89,211,211,0,0.038, VICTORIA, MAGRUDER,138.10001,138, 07/23/2025 11:00:00,N
07/23/2025,12:00,401, CELANE_N_SHAR1_1, DALASAT8,211,211,0,0.835, N_SHARPE, CELANEBI,138,138.10001, 07/23/2025 11:00:00,N
07/23/2025,12:00,402, D5_S1_1, SP5CAG8,358,358,0,7.111, HOWARD, LEON_CRK,138,138, 07/23/2025 11:00:00,N
07/23/2025,12:00,405, SNYDR_FMR1, XCGR89,63,63,0,3.641, SNYDR, SNYDR,138,69, 07/23/2025 11:00:00,N
07/23/2025,13:00,468, THWZEN98_A, SZENTHW5,1314,1314,0,5.632, ZEN, THW,345,345, 07/23/2025 12:00:00,N
07/23/2025,13:00,467, BIG_FO_PLEASA1_1, DDILPE89,122,122,0,29.913, BIG_FOOT, PLEASANT,138,138, 07/23/2025 12:00:00,N
07/23/2025,13:00,470, 35050__B, MDTCRTH5,1161,1161,0,27.15, FTSSW, VENSW,345,345, 07/23/2025 12:00:00,N
07/23/2025,13:00,471, 389__A, DVLSPAC5,1151,1151,0,0.004, WDDSW, MNSES,345,345, 07/23/2025 12:00:00,N
07/23/2025,13:00,472, LARDVN_LASCRU1_1, MFOAVLO5,265,265,0,0.801, LARDVNTH, LASCRUCE,138,138, 07/23/2025 12:00:00,N
07/23/2025,13:00,473, BISON_STRS1_1, SES2FRI8,38,38,0,3.61, BISON, STRS,69,69, 07/23/2025 12:00:00,N
07/23/2025,13:00,474, 105T105_1, SMILSAL8,404,404,0,33.634, SALEM, HIGH36,138,138, 07/23/2025 12:00:00,N
07/23/2025,13:00,475, ORNT_REDCRE1_1, DBWN_AM5,135,135,0,1.231, REDCREEK, ORNT,138,138, 07/23/2025 12:00:00,N
07/23/2025,13:00,476, ABNTHW_SERDEV1_1, MXMUL58,173,173,0,10.43, ABNTHWST, ABNTHWST,138,138.10001, 07/23/2025 12:00:00,N
07/23/2025,13:00,477, ASHERT_CATARI1_1, SLARLAS8,122,122,0,0.557, ASHERTON, CATARINA,138,138, 07/23/2025 12:00:00,N
07/23/2025,13:00,478, CLARK__LON_HI1_1, MLONWEI8,220,220,0,0.198, LON_HILL, CLARK_WD,138.10001,138, 07/23/2025 12:00:00,N
07/23/2025,13:00,479, HAMILT_MAVERI1_1, SBRAPIN8,122,122,0,14.41, HAMILTON, MAVERICK,138,138, 07/23/2025 12:00:00,N
07/23/2025,13:00,480, HAINE__LA_PAL1_1, MHARNED5,211,211,0,4.989, LA_PALMA, HAINE_DR,138,138, 07/23/2025 12:00:00,N
07/23/2025,13:00,481, ABNTHW_SERDEV1_1, SABIABM8,173,173,0,5.457, ABNTHWST, ABNTHWST,138,138.10001, 07/23/2025 12:00:00,N
07/23/2025,13:00,482, 1710__C, DSALHUT5,233,233,0,50.144, BELCNTY, SALSW,138,138, 07/23/2025 12:00:00,N
07/23/2025,13:00,483, 108__A, SRNKEXC5,1770,1770,0,1.279, EXCSW, RNKSW,345,345, 07/23/2025 12:00:00,N
07/23/2025,13:00,484, MDOPHR99_A, DWAP_OB5,1314,1314,0,2.004, MDO, PHR,345,345, 07/23/2025 12:00:00,N
07/23/2025,13:00,485, 1680__B, SRRNHU48,234,234,0,1.649, RNDRK, RRWES,138,138, 07/23/2025 12:00:00,N
07/23/2025,13:00,486, 35065__A, STHSVE65,1161,1161,0,0.243, FVLSW, FTSSW,345,345, 07/23/2025 12:00:00,N
07/23/2025,13:00,487, 651__B, DBUCRGP5,202,202,0,6.172, CMNSW, CMNTP,138,138, 07/23/2025 12:00:00,N
07/23/2025,13:00,488, HARI_VRBS1_1, XCMN58,30,30,0,11.113, VRBS, HARI,69,69, 07/23/2025 12:00:00,N
07/23/2025,13:00,489, CONCHO_VRBS1_1, XCMN58,30,30,0,11.113, CONCHO, VRBS,69,69, 07/23/2025 12:00:00,N
07/23/2025,13:00,490, 35065__A, MDTCRTH5,1161,1161,0,0.247, FVLSW, FTSSW,345,345, 07/23/2025 12:00:00,N
07/23/2025,13:00,491, ABNTHW_SERDEV1_1, SHENPAI8,173,173,0,2.768, ABNTHWST, ABNTHWST,138,138.10001, 07/23/2025 12:00:00,N
07/23/2025,13:00,492, SCARBI_TITAN_1_1, SSTILOM8,211,211,0,0.411, SCARBIDE, TITAN_SU,138,138, 07/23/2025 12:00:00,N
07/23/2025,13:00,493, CRA_BOSQ_1, SCAYBOS8,253,253,0,2.563, BOSQUE, CRAWFORD,138,138, 07/23/2025 12:00:00,N
07/23/2025,13:00,494, U4_X1_1, DCAGPIN8,177,177,0,0.654, X1, U4,138,138, 07/23/2025 12:00:00,N
07/23/2025,13:00,495, BERGHE_AT1L, DZORHAY5,370,370,0,3.436, BERGHE, BERGHE,1,138, 07/23/2025 12:00:00,N
07/23/2025,13:00,496, BERGHE_AT1H, DZORHAY5,370,370,0,3.436, BERGHE, BERGHE,345,1, 07/23/2025 12:00:00,N
07/23/2025,13:00,497, BURNS_RIOHONDO_1, SNWEWES8,183,183,0,2.043, RIOHONDO, MV_BURNS,138,138, 07/23/2025 12:00:00,N
07/23/2025,13:00,435, HMLTN,  BASE CASE,59,59,0,27.479, , ,0,0, 07/23/2025 12:00:00,N
07/23/2025,13:00,436, MENPHT_YELWJC1_1,  BASE CASE,60,60,0,45.799, YELWJCKT, MENPHTAP,69,69, 07/23/2025 12:00:00,N
07/23/2025,13:00,437, DIESEL_FMR1,  BASE CASE,25,25,0,0.009, DIESEL, DIESEL,69,13, 07/23/2025 12:00:00,N
07/23/2025,13:00,438, NE_LOB,  BASE CASE,1823,1823,0,1.947, , ,0,0, 07/23/2025 12:00:00,N
07/23/2025,13:00,439, NELRIO,  BASE CASE,848,848,0,0.873, , ,0,0, 07/23/2025 12:00:00,N
07/23/2025,13:00,440, PNHNDL,  BASE CASE,3996,3996,0,1.698, , ,0,0, 07/23/2025 12:00:00,N
07/23/2025,13:00,441, ZAPATA_TRA1,  BASE CASE,25,25,0,0.005, ZAPATA, ZAPATA,138,12.5, 07/23/2025 12:00:00,N
07/23/2025,13:00,442, OLINGR_FMR1,  BASE CASE,100,100,0,0.008, OLINGR, OLINGR,138,69, 07/23/2025 12:00:00,N
07/23/2025,13:00,443, 6437__F, DMTSCOS5,203,203,0,2.821, SCRCV, KNAPP,138,138, 07/23/2025 12:00:00,N
07/23/2025,13:00,445, TREADW_YELWJC1_1, DBIGKEN5,192,192,0,86.921, TREADWEL, YELWJCKT,138,138, 07/23/2025 12:00:00,N
07/23/2025,13:00,446, POT_PEAR_1, DDILPE89,45,45,0,32.198, PEARSALL, POTEETS,69,69, 07/23/2025 12:00:00,N
07/23/2025,13:00,447, MDOPHR99_A, DPHRCTR5,1314,1314,0,24.194, MDO, PHR,345,345, 07/23/2025 12:00:00,N
07/23/2025,13:00,448, HAINE__LA_PAL1_1, SRAYRI38,211,211,0,11.624, LA_PALMA, HAINE_DR,138,138, 07/23/2025 12:00:00,N
07/23/2025,13:00,449, 35050__B, STHSVE65,1161,1161,0,33.834, FTSSW, VENSW,345,345, 07/23/2025 12:00:00,N
07/23/2025,13:00,450, BURNS_RIOHONDO_1, MHARNED5,183,183,0,9.828, RIOHONDO, MV_BURNS,138,138, 07/23/2025 12:00:00,N
07/23/2025,13:00,451, GN_PZ_08_A, SMDOOAS5,387,387,0,34.935, GN, PZ,138,138, 07/23/2025 12:00:00,N
07/23/2025,13:00,452, STPWAP39_1, DWPWFWP5,1325,1325,0,36.767, STP, WAP,345,345.10001, 07/23/2025 12:00:00,N
07/23/2025,13:00,453, 6830__B, DGRMGRS8,45,45,0,2.789, CRDSW, OLNEY,69,69, 07/23/2025 12:00:00,N
07/23/2025,13:00,454, MAGRUD_VICTOR2_1,  BASE CASE,211,211,0,1.725, VICTORIA, MAGRUDER,138.10001,138, 07/23/2025 12:00:00,N
07/23/2025,13:00,455, COLETO_VICTOR2_1, SVICCO28,320,320,0,0.275, COLETO, VICTORIA,138,138.10001, 07/23/2025 12:00:00,N
07/23/2025,13:00,444, 6240__C, DMTSCOS5,192,192,0,0.276, SACRC, DPCRK,138,138, 07/23/2025 12:00:00,N
07/23/2025,13:00,456, FTST_SOLSTI1_1, DBAKSOL5,214,214,0,0.171, FTST, SOLSTICE,138,138, 07/23/2025 12:00:00,N
07/23/2025,13:00,457, ALPINE_BRONCO1_1, SCOCBAR9,60,60,0,0.035, BRONCO, ALPINE,69,69, 07/23/2025 12:00:00,N
07/23/2025,13:00,458, BELD_BRONCO1_1, SBROALP9,60,60,0,0.035, BRONCO, BELD,69,69, 07/23/2025 12:00:00,N
07/23/2025,13:00,459, CELANE_N_SHAR1_1, SN_SLON5,211,211,0,1.992, N_SHARPE, CELANEBI,138,138.10001, 07/23/2025 12:00:00,N
07/23/2025,13:00,460, D5_S1_1, SP5CAG8,354,354,0,7.825, HOWARD, LEON_CRK,138,138, 07/23/2025 12:00:00,N
07/23/2025,13:00,461, VAL_VERD_WSLCO_1, SMV_PHA8,143,143,0,142.519, WESLACO, MV_VALV4,138,138, 07/23/2025 12:00:00,N
07/23/2025,13:00,462, SNYDR_FMR1, XCGR89,63,63,0,3.286, SNYDR, SNYDR,138,69, 07/23/2025 12:00:00,N
07/23/2025,13:00,463, MADDUX_SAPOWE2_1, SMADSAP8,192,192,0,2.266, MADDUX, SAPOWER,138,138, 07/23/2025 12:00:00,N
07/23/2025,13:00,464, 381__A, SFMRRY25,1161,1161,0,2.95, FMRVL, RYSSW,345,345, 07/23/2025 12:00:00,N
07/23/2025,13:00,465, 400__A, SFMRRYS5,1161,1161,0,2.95, FMRVL, RYSSW,345,345, 07/23/2025 12:00:00,N
07/23/2025,13:00,466, THWZEN71_A, SZENTH35,1314,1314,0,5.632, ZEN, THW,345,345, 07/23/2025 12:00:00,N
07/23/2025,13:00,469, 138_FLT_FXT_1, DSLKSOL5,409,409,0,1.059, TNFXTAIL, FLAT_TOP,138,138, 07/23/2025 12:00:00,N
07/23/2025,14:00,498, HMLTN,  BASE CASE,59,59,0,25.057, , ,0,0, 07/23/2025 13:00:00,N
07/23/2025,14:00,499, MENPHT_YELWJC1_1,  BASE CASE,60,60,0,49.675, YELWJCKT, MENPHTAP,69,69, 07/23/2025 13:00:00,N
07/23/2025,14:00,500, DIESEL_FMR1,  BASE CASE,25,25,0,0.007, DIESEL, DIESEL,69,13, 07/23/2025 13:00:00,N
07/23/2025,14:00,501, NE_LOB,  BASE CASE,1823,1823,0,1.4, , ,0,0, 07/23/2025 13:00:00,N
07/23/2025,14:00,502, NELRIO,  BASE CASE,848,848,0,0.985, , ,0,0, 07/23/2025 13:00:00,N
07/23/2025,14:00,503, PNHNDL,  BASE CASE,3996,3996,0,3.95, , ,0,0, 07/23/2025 13:00:00,N
07/23/2025,14:00,504, ZAPATA_TRA1,  BASE CASE,25,25,0,0.005, ZAPATA, ZAPATA,138,12.5, 07/23/2025 13:00:00,N
07/23/2025,14:00,505, THW_AT2T,  BASE CASE,25,25,0,0.357, THW, THW,1,13.3, 07/23/2025 13:00:00,N
07/23/2025,14:00,506, OLINGR_FMR1,  BASE CASE,100,100,0,0.008, OLINGR, OLINGR,138,69, 07/23/2025 13:00:00,N
07/23/2025,14:00,507, 6437__F, DMTSCOS5,201,201,0,11.593, SCRCV, KNAPP,138,138, 07/23/2025 13:00:00,N
07/23/2025,14:00,508, TREADW_YELWJC1_1, DBIGKEN5,190,190,0,101.457, TREADWEL, YELWJCKT,138,138, 07/23/2025 13:00:00,N
07/23/2025,14:00,509, POT_PEAR_1, DDILPE89,45,45,0,97.218, PEARSALL, POTEETS,69,69, 07/23/2025 13:00:00,N
07/23/2025,14:00,510, MDOPHR99_A, DPHRCTR5,1314,1314,0,53.378, MDO, PHR,345,345, 07/23/2025 13:00:00,N
07/23/2025,14:00,511, HAINE__LA_PAL1_1, SRAYRI38,211,211,0,24.199, LA_PALMA, HAINE_DR,138,138, 07/23/2025 13:00:00,N
07/23/2025,14:00,512, CONCHO_VRBS1_1, SCRMSAR8,30,30,0,4.982, CONCHO, VRBS,69,69, 07/23/2025 13:00:00,N
07/23/2025,14:00,513, HARI_VRBS1_1, SCRMSAR8,30,30,0,4.982, VRBS, HARI,69,69, 07/23/2025 13:00:00,N
07/23/2025,14:00,514, BURNS_RIOHONDO_1, SN_SAJO5,181,181,0,58.386, RIOHONDO, MV_BURNS,138,138, 07/23/2025 13:00:00,N
07/23/2025,14:00,515, 35050__B, STHSVE65,1138,1138,0,30.499, FTSSW, VENSW,345,345, 07/23/2025 13:00:00,N
07/23/2025,14:00,516, GN_PZ_08_A, SMDOOAS5,387,387,0,29.077, GN, PZ,138,138, 07/23/2025 13:00:00,N
07/23/2025,14:00,517, STPWAP39_1, DWPWFWP5,1325,1325,0,59.826, STP, WAP,345,345.10001, 07/23/2025 13:00:00,N
07/23/2025,14:00,518, 6830__B, DGRMGRS8,44,44,0,9.304, CRDSW, OLNEY,69,69, 07/23/2025 13:00:00,N
07/23/2025,14:00,519, COLETO_VICTOR2_1, SVICCO28,320,320,0,0.576, COLETO, VICTORIA,138,138.10001, 07/23/2025 13:00:00,N
07/23/2025,14:00,520, FTST_SOLSTI1_1, DBAKSOL5,212,212,0,0.183, FTST, SOLSTICE,138,138, 07/23/2025 13:00:00,N
07/23/2025,14:00,521, ALPINE_BRONCO1_1, SCOCBAR9,60,60,0,0.037, BRONCO, ALPINE,69,69, 07/23/2025 13:00:00,N
07/23/2025,14:00,522, BELD_BRONCO1_1, SBROALP9,60,60,0,0.037, BRONCO, BELD,69,69, 07/23/2025 13:00:00,N
07/23/2025,14:00,523, MAGRUD_VICTOR2_1, XVIC89,211,211,0,3.282, VICTORIA, MAGRUDER,138.10001,138, 07/23/2025 13:00:00,N
07/23/2025,14:00,524, DKEC_JATN1_1, SWOLROT9,35,35,0,0.052, JATN, DKEC,69,69, 07/23/2025 13:00:00,N
07/23/2025,14:00,525, D5_S1_1, SP5CAG8,349,349,0,11.324, HOWARD, LEON_CRK,138,138, 07/23/2025 13:00:00,N
07/23/2025,14:00,526, VAL_VERD_WSLCO_1, SMV_PHA8,143,143,0,4.134, WESLACO, MV_VALV4,138,138, 07/23/2025 13:00:00,N
07/23/2025,14:00,527, SNYDR_FMR1, XCGR89,63,63,0,2.447, SNYDR, SNYDR,138,69, 07/23/2025 13:00:00,N
07/23/2025,14:00,528, MADDUX_SAPOWE2_1, SMADSAP8,190,190,0,2.344, MADDUX, SAPOWER,138,138, 07/23/2025 13:00:00,N
07/23/2025,14:00,529, 381__A, SFMRRY25,1138,1138,0,4.809, FMRVL, RYSSW,345,345, 07/23/2025 13:00:00,N
07/23/2025,14:00,530, 400__A, SFMRRYS5,1138,1138,0,4.809, FMRVL, RYSSW,345,345, 07/23/2025 13:00:00,N
07/23/2025,14:00,531, THWZEN71_A, SZENTH35,1314,1314,0,3.966, ZEN, THW,345,345, 07/23/2025 13:00:00,N
07/23/2025,14:00,532, BIG_FO_PLEASA1_1, DDILPE89,122,122,0,28.805, BIG_FOOT, PLEASANT,138,138, 07/23/2025 13:00:00,N
07/23/2025,14:00,533, THWZEN98_A, SZENTHW5,1314,1314,0,3.966, ZEN, THW,345,345, 07/23/2025 13:00:00,N
07/23/2025,14:00,534, HAINE__LA_PAL1_1, SN_SAJO5,211,211,0,1.457, LA_PALMA, HAINE_DR,138,138, 07/23/2025 13:00:00,N
07/23/2025,14:00,535, 138_FLT_FXT_1, DSLKSOL5,409,409,0,0.407, TNFXTAIL, FLAT_TOP,138,138, 07/23/2025 13:00:00,N
07/23/2025,14:00,536, 35050__B, MDTCRFB5,1138,1138,0,31.555, FTSSW, VENSW,345,345, 07/23/2025 13:00:00,N
07/23/2025,14:00,537, 389__A, DVLSPAC5,1132,1132,0,0.005, WDDSW, MNSES,345,345, 07/23/2025 13:00:00,N
07/23/2025,14:00,538, LARDVN_LASCRU1_1, MFOAVLO5,264,264,0,0.437, LARDVNTH, LASCRUCE,138,138, 07/23/2025 13:00:00,N
07/23/2025,14:00,539, BISON_STRS1_1, SES2FRI8,38,38,0,3.918, BISON, STRS,69,69, 07/23/2025 13:00:00,N
07/23/2025,14:00,540, 105T105_1, SMILSAL8,402,402,0,50.645, SALEM, HIGH36,138,138, 07/23/2025 13:00:00,N
07/23/2025,14:00,541, ABNTHW_SERDEV1_1, MXMUL58,173,173,0,34.944, ABNTHWST, ABNTHWST,138,138.10001, 07/23/2025 13:00:00,N
07/23/2025,14:00,542, ASHERT_CATARI1_1, SLARLAS8,122,122,0,1.214, ASHERTON, CATARINA,138,138, 07/23/2025 13:00:00,N
07/23/2025,14:00,543, HAMILT_MAVERI1_1, SBRAPIN8,122,122,0,13.944, HAMILTON, MAVERICK,138,138, 07/23/2025 13:00:00,N
07/23/2025,14:00,544, 1710__C, DSALHUT5,227,227,0,159.175, BELCNTY, SALSW,138,138, 07/23/2025 13:00:00,N
07/23/2025,14:00,545, 108__A, SRNKEXC5,1733,1733,0,16.344, EXCSW, RNKSW,345,345, 07/23/2025 13:00:00,N
07/23/2025,14:00,546, MDOPHR99_A, DWAP_OB5,1314,1314,0,4.562, MDO, PHR,345,345, 07/23/2025 13:00:00,N
07/23/2025,14:00,547, 1680__B, SRRNHU48,231,231,0,31.255, RNDRK, RRWES,138,138, 07/23/2025 13:00:00,N
07/23/2025,14:00,548, 651__B, DBUCRGP5,197,197,0,6.953, CMNSW, CMNTP,138,138, 07/23/2025 13:00:00,N
07/23/2025,14:00,549, CELANE_N_SHAR1_1, SAJORI25,211,211,0,2.466, N_SHARPE, CELANEBI,138,138.10001, 07/23/2025 13:00:00,N
07/23/2025,14:00,550, SCARBI_TITAN_1_1, SSTILOM8,211,211,0,0.148, SCARBIDE, TITAN_SU,138,138, 07/23/2025 13:00:00,N
07/23/2025,14:00,551, U4_X1_1, DCAGPIN8,173,173,0,6.374, X1, U4,138,138, 07/23/2025 13:00:00,N
07/23/2025,14:00,552, BERGHE_AT1L, DZORHAY5,370,370,0,2.232, BERGHE, BERGHE,1,138, 07/23/2025 13:00:00,N
07/23/2025,14:00,553, BERGHE_AT1H, DZORHAY5,370,370,0,2.232, BERGHE, BERGHE,345,1, 07/23/2025 13:00:00,N
07/23/2025,14:00,554, NEDIN_SERDEV5_1,  BASE CASE,300,300,0,0.002, NEDIN, NEDIN,138,138.10001, 07/23/2025 13:00:00,N
07/23/2025,14:00,555, 3160__A, DCDHMCS8,183,183,0,2.262, CDCSW, OKCLS,138,138, 07/23/2025 13:00:00,N
07/23/2025,14:00,556, 35065__A, MDTCRFB5,1138,1138,0,0.476, FVLSW, FTSSW,345,345, 07/23/2025 13:00:00,N
