sub,name,lat,lon
1291,GAIL 1,32.5557,-101.660063
1292,ELECTRA 1,33.85245,-99.06509
1293,PIERCE 1,29.159228,-96.141572
1294,WILSON 1,33.303497,-101.65722
1295,TRUSCOTT 1,33.746323,-99.665516
1296,CORSICANA 3,32.072844,-96.22393
1297,HASKELL 1,33.021601,-99.61463
1298,LAMESA 1,32.772889,-101.39102
1299,STERLING CITY 3,31.729906,-101.29894
1300,GOLDSMITH 1,32.069167,-102.585556
1301,LOCKNEY 1,34.196962,-101.381494
1302,BIG LAKE 1,31.181377,-101.318787
1303,TAHOKA 1,33.150904,-101.679188
1304,BRUNI 3,27.614411,-98.7945
1305,IRAAN 4,30.594908,-101.453021
1306,ANDREWS 2,32.287873,-102.840399
1307,MART 1,31.549868,-96.904072
1308,GOLLAD 1,28.4279,-97.4544
1309,PECOS 1,31.36,-103.33
1310,HEREFORD 1,34.72,-102.253333
1311,BAIRD 1,32.28938,-99.291596
1312,NAZARETH 1,34.511944,-102.051944
1313,ROSANKY 1,29.894053,-97.270537
1314,ANGLETON 1,29.227109,-95.430756
1315,CLAUDE 1,35.093889,-101.326111
1316,VAN HORN 1,31.70038,-104.458136
1317,LANE CITY 1,29.240399,-96.011535
1318,FLOYDADA 1,33.825,-101.099722
1319,CISCO 1,32.437418,-99.108907
1320,PETTUS 1,28.628,-97.724
1321,FORT STOCKTON 4,31.030996,-102.488209
1322,SNYDER 5,32.863769,-100.975128
1323,SPUR 1,33.320637,-100.982201
1324,MCCOOK 1,26.465556,-98.411111
1325,PAINT ROCK 1,31.435932,-99.796613
1326,CUNNINGHAM 1,33.25102,-95.193426
1327,PAWNEE 1,28.655277,-98.001388
1328,CUNNINGHAM 2,33.426498,-95.357449
1329,ANDREWS 3,32.275814,-102.844806
1330,TEXAS CITY 3,29.388758,-94.947928
1331,RIESEL 4,31.45,-96.86
1332,BAY CITY 1,28.896781,-95.865183
1333,TRUSCOTT 2,33.732181,-99.726392
1334,SNYDER 6,32.84879,-100.866458
1335,VICTORIA 4,28.905346,-96.978078
1336,CHILDRESS 1,34.380532,-100.099625
1337,MULDOON 1,29.806984,-97.07408
1338,ROSEBUD 1,31.045676,-96.858633
1339,PARIS 4,33.599167,-95.525056
1340,FRIONA 1,34.6675,-102.577778
1341,WEINERT 1,33.35,-99.54
1342,RAYMONDVILLE 1,26.522222,-97.691111
1343,NEEDVILLE 1,29.358425,-95.746388
1344,BAY CITY 2,28.974482,-95.993814
1345,BISHOP 1,27.580489,-97.640077
1346,E SEYMOUR 1,33.609313,-99.58229
1347,GAIL 2,32.741383,-101.621793
1348,BONNEY 1,29.295201,-95.42685
1349,TBD 1,30.936,-101.607
1350,PARIS 5,33.639193,-95.629049
1351,KINGSVILLE 1,27.553355,-97.675284
1352,FREEPORT 4,28.988761,-95.395417
1353,HAMLIN 1,32.781168,-100.006455
1354,DELTA 1,33.433264,-95.574442
1355,LAMESA 2,32.7,-101.741111
1356,VEGA 1,35.200164,-102.315517
1357,ROGERS 1,30.967591,-97.165108
1358,LOLA 1,30.651189,-96.091337
1359,SAN YGNACIO 1,27.03028,-99.388388
1360,THROCKMORTON 1,33.182414,-99.389888
1361,STEPHENVILLE 1,32.089488,-98.178531
1362,COYANOSA 1,31.186,-103.128
1363,SAN PERLITA 1,26.475278,-97.691111
1364,CRANE 1,31.191687,-102.317227
1365,CROWELL 1,33.841272,-99.657805
1366,LANE CITY 2,29.209729,-96.029597
1367,FALCON 1,26.69842,-99.05745
1368,ARMSTRONG 3,26.941667,-97.6425
1369,TULIA 2,34.49,-101.97
1370,SEYMOUR 1,33.719262,-99.023013
1371,BRACKETTVILLE 4,29.350992,-100.562028
1372,CHILICOTHE 1,34.170488,-99.563436
1373,COMANCHE 1,31.8225,-98.690556
1374,SEBASTIAN 3,26.33072,-97.5857
1375,SILVERTON 1,34.311111,-101.251111
1376,HEREFORD 2,34.748056,-102.174444
1377,GROOM 1,35.254184,-101.186622
1378,RIO GRANDE CITY 1,26.388611,-98.806111
1379,RIO GRANDE CITY 2,26.380556,-98.818333
1380,FLOYDADA 2,34.080556,-101.323611
1381,MIRANDO 1,27.44,-98.91
1382,MULLIN 1,31.684511,-98.603358
1383,WINGATE 1,32.104125,-100.162375
1384,SAN ANGELO 4,31.517,-100.6
1385,RIO GRANDE CITY 3,26.523692,-98.745522
1386,CUNNINGHAM 3,33.26102,-95.193426
1387,ANSON 1,32.811041,-99.91749
1388,CARRIZO SPRINGS 1,28.44208,-99.75582
1389,AFTON 1,33.781077,-100.883227
1390,FORT STOCKTON 5,30.992905,-102.289475
1391,ABERNATHY 1,33.889462,-101.80158
1392,SPUR 2,33.32056,-100.981664
1393,SEGUIN 3,26.652863,-98.014871
1394,WEST COLUMBIA 1,29.150279,-95.651179
1395,SWEENY 1,29.063305,-95.735431
1396,DAMON 1,29.1779,-95.7612
1397,RICHMOND 3,29.39,-95.78
1398,PEARSALL 1,28.947973,-99.067186
1399,BURLINGTON 1,30.996511,-97.001505
1400,EDINBURG 4,26.45,-98.48
1401,HASKELL 2,33.213466,-99.47612
1402,DEPORT 1,33.467803,-95.370856
1403,GOLDTHWAITE 3,31.39376,-98.35936
1404,ST. LAWRENCE 1,31.727237,-101.582
1405,PORT LAVACA 1,28.68851,-96.509833
1406,ADRIAN 1,35.295,-102.721111
1407,ELMENDORF 1,29.2567,-98.3825
1408,RIO HONDO 1,26.195278,-97.466111
1409,SARITA 4,27.184652,-97.59818
1410,THROCKMORTON 2,33.268,-99.468
1411,VERNON 3,34.072251,-99.264676
1412,FORT STOCKTON 6,30.995503,-102.223537
1413,MCCARNEY 1,31.255,-102.272
1414,BRADY 1,31.242177,-99.421266
1415,VAN HORN 2,31.719983,-104.442292
1416,FORT STOCKTON 7,30.885123,-102.42261
1417,CLARENDON 1,35.18172,-100.934408
1418,TEXAS CITY 4,29.378164,-94.92195
1419,RANKIN 2,31.157269,-101.831603
1420,BLACKWELL 1,32.1981,-100.2686
1421,AMARILLO 1,35.259819,-102.06431
1422,CASTRO 1,34.378546,-102.053717
1423,EL CAMPO 3,29.0919,-96.09
1424,HAPPY 1,34.769544,-102.052422
1425,TAFT 3,27.954976,-97.300202
1426,GARDEN CITY 1,31.754037,-101.67516
1427,ADRIAN 2,35.276944,-102.682778
1428,ANDREWS 4,32.386,-102.949
1429,LA PORTE 1,29.694838,-95.040622
1430,BRADY 2,31.360331,-99.551356
1431,FORT STOCKTON 8,30.904629,-102.915916
1432,SAN ANGELO 5,31.214,-100.255
1433,FORT STOCKTON 9,30.960209,-103.306662
1434,FT. STOCKTON 1,30.57552,-102.551292
1435,STEPHENS 1,32.635105,-98.677196
1436,FLOYDADA 3,34.070333,-101.187628
1437,CHRISTOVAL 1,31.085435,-100.67882
1438,PANHANDLE 7,35.205278,-101.434167
1439,SEYMOUR 2,33.628222,-99.411169
1440,SEYMOUR 3,33.645964,-99.532944
1441,HART 1,34.668882,-102.351727
1442,CROSBY 1,33.8093,-101.342405
1443,MCCAMEY 3,31.241808,-102.29027
1444,CRANE 2,31.254361,-102.31165
1445,LIBERTY 1,30.010255,-94.486313
1446,MCCAMEY 4,31.233457,-102.308519
1447,MCCARNEY 2,33.00659,-99.60541
1448,HASKELL 3,33.01659,-99.60541
1449,GOLIAD 1,28.430335,-97.452375
1450,GOLIAD 2,28.440335,-97.452375
1451,LAREDO 8,27.577207,-99.276018
1452,GAIL 3,32.72233,-101.638499
1453,ANGLETON 2,29.227753,-95.428061
1454,EL CAMPO 4,29.023637,-96.220536
1455,GAINSVILLE 1,33.457356,-97.289614
1456,DEL RIO 1,29.72753,-100.79431
1457,EDEN 1,31.112474,-100.028142
1458,CISCO 2,32.308524,-99.164198
1459,RIO HONDO 2,26.288889,-97.496389
1460,BAYTOWN 5,29.753517,-94.997277
1461,JIM WELLS 1,27.918286,-97.98045
1462,PEARSALL 2,28.883196,-99.178605
1463,DECATUR 1,33.210732,-97.418986
1464,WOLFE CITY 1,33.404486,-96.082472
1465,LUBBOCK 1,33.5211,-101.7906
1466,DAMON 2,29.242304,-95.658144
1467,MCCAMEY 5,31.000883,-102.281744
1468,FORT STOCKTON 10,30.993056,-102.270833
1469,STERLING 1,31.888,-100.825
1470,CISCO 3,32.308524,-99.164498
1471,RICHMOND 4,29.409669,-95.73405
1472,ALVIN 1,29.2293,-95.1952
1473,RIO GRANDE CITY 4,26.411689,-98.571554
1474,PAINT ROCK 2,31.446237,-99.902973
1475,CRANE 3,31.09331,-102.35964
1476,BROWNSVILLE 4,25.9131,-97.5214
1477,EAGLE PASS 1,28.69954,-100.40353
1478,COLORADO CITY 1,32.290724,-100.865736
1479,PECOS 2,31.197285,-103.361771
1480,PYOTE 1,31.45115,-103.361771
1481,LAMESA 3,32.7171,-101.9378
1482,CHILTON 1,31.356717,-97.082774
1483,SNYDER 7,32.747058,-100.954661
1484,UVALDE 1,29.216667,-99.716111
1485,HASKELL 4,33.04,-99.5525
1486,LAMESA 4,32.715611,-101.926522
1487,TBD 2,31.4308,-103.7289
1488,MASON 1,30.737745,-99.231778
1489,ANGLETON 3,29.16801,-95.445062
1490,KRUM 1,33.3256,-97.31433
1491,WEST COLUMBIA 2,29.170545,-95.741574
1492,UVALDE 2,29.225956,-99.700281
1493,UVALDE 3,29.21997,-99.746383
1494,FT. STOCKTON 2,30.924381,-102.953583
1495,CRAWFORD 1,31.54,-97.409
1496,VERNON 4,34.225882,-99.477986
1497,POINT COMFORT 3,28.64807,-96.54621
1498,VICTORIA 5,28.7853,-97.0093
1499,VICTORIA 6,28.698477,-96.946125
1500,HOUSTON 92,29.88193,-95.11148
1501,FLUVANNA 3,32.92544,-101.219397
1502,IRAAN 5,30.931467,-102.201433
1503,GIRVIN 1,30.9614,-102.414067
1504,ROSCOE 7,32.236944,-100.4833
1505,LIVERPOOL 1,29.289809,-95.298609
1506,GIRVIN 2,30.9514,-102.414067
1507,HEBBRONVILLE 1,27.18,-98.916667
1508,VICTORIA 7,28.675088,-96.956014
1509,LUBOCK 1,33.6039,-101.8408
1510,THOMPSONS 1,29.475278,-95.634167
1511,CISCO 4,32.318524,-99.164198
1512,CLIFTON 3,31.78,-97.51
1513,DEL RIO 2,29.806021,-100.804452
1514,BRENHAM 1,30.310524,-96.47887
1515,ALPINE 1,30.495668,-103.450965
1516,GAINSVILLE 2,33.5493,-97.1798
1517,DEL RIO 3,29.449827,-101.06011
1518,FLOYDADA 4,34.105,-101.0986
1519,JASPER 1,31.060893,-94.1062
1520,BEEVILLE 1,28.430988,-97.889555
1521,FLOYDADA 5,34.060333,-101.187628
1522,EDINBURG 5,26.492862,-98.448267
1523,FORT STOCKTON 11,30.96,-103.35
1524,EVADALE 1,30.3419,-94.0656
1525,FORT STOCKTON 12,30.98784,-102.26831
1526,ALPINE 2,30.45512,-103.4747
1527,LAMESA 5,32.713326,-101.885218
1528,SWEENY 2,29.056,-95.686
1529,SNYDER 8,32.85583,-100.991681
1530,WEST COLUMBIA 3,29.15923,-95.6626
1531,SUNRAY 1,35.9454,-101.9005
1532,ALVIN 2,29.2558,-95.2103
1533,PORT LAVACA 2,28.5707,-96.8333
1534,TEXAS CITY 5,29.37612,-94.946477
1535,BIG SPRING 8,32.2075,-101.388333
1536,CORPUS CHRISTI 19,27.8322,-97.5281
1537,MANOR 1,30.238492,-97.508812
1538,VERNON 5,34.299,-99.399
1539,STERLING CITY 4,31.87,-100.828
1540,ODESSA 7,31.692358,-102.69743
1541,MCCAMEY 6,31.23924,-102.32169
1542,ORLA 1,31.815992,-104.085297
1543,LUBBOCK 2,33.585257,-101.886093
1544,SAN ANTONIO 53,29.304177,-98.400339
1545,MORSE 1,35.964272,-101.540238
1546,MORSE 2,35.924858,-101.541363
1547,GREENVILLE 3,33.166173,-96.172617
1548,WHARTON 4,29.205355,-96.023384
1549,BRUNI 4,27.421553,-98.834962
1550,COAHOMA 1,32.494346,-101.276601
1551,MERCEDES 1,26.230501,-97.912557
1552,BAY CITY 3,28.987572,-95.969842
1553,RIO GRANDE CITY 5,26.408729,-98.937425
1554,RIO GRANDE CITY 6,26.390951,-98.820386
