bus,sub,lat,lon
8032,1176,30.65991,-95.973798
8033,1176,30.65991,-95.973798
8037,1177,30.959521,-95.715509
8038,1178,33.167979,-95.608219
8039,1179,32.535169,-95.643977
8040,1180,32.158557,-95.643712
8041,1181,31.723329,-94.628596
8042,1182,31.186933,-94.758734
8043,1183,31.8907,-96.1131
8044,1183,31.8907,-96.1131
8045,1183,31.8907,-96.1131
8046,1183,31.8907,-96.1131
8047,1183,31.8907,-96.1131
8048,1183,31.8907,-96.1131
8049,1183,31.8907,-96.1131
8050,1183,31.8907,-96.1131
8051,1183,31.8907,-96.1131
8052,1184,32.304235,-95.390814
8053,1185,32.244008,-95.807608
8054,1186,31.473728,-96.009175
8055,1187,31.779325,-95.19267
8056,1188,32.482238,-95.106353
8057,1189,31.8206,-96.0544
8058,1189,31.8206,-96.0544
8059,1189,31.8206,-96.0544
8062,1190,31.796249,-94.85434
8063,1191,31.631742,-94.740721
8064,1192,31.782559,-96.093621
8065,1193,32.160767,-96.195272
8066,1194,33.21732,-95.4621
8067,1195,31.4219,-96.2525
8068,1195,31.4219,-96.2525
8069,1195,31.4219,-96.2525
8070,1195,31.4219,-96.2525
8071,1195,31.4219,-96.2525
8072,1196,31.946003,-95.813468
8073,1197,32.880733,-95.749061
8074,1198,32.017826,-94.619743
8075,1198,32.017826,-94.619743
8076,1198,32.017826,-94.619743
8077,1198,32.017826,-94.619743
8078,1198,32.017826,-94.619743
8079,1198,32.017826,-94.619743
8080,1198,32.017826,-94.619743
8081,1199,32.413107,-95.443348
8082,1200,31.1803,-96.4866
8083,1200,31.1803,-96.4866
8084,1200,31.1803,-96.4866
8086,1200,31.1803,-96.4866
8087,1200,31.1803,-96.4866
8088,1200,31.1803,-96.4866
8089,1201,32.418412,-95.21307
8090,1202,31.606693,-95.58334
8091,1203,31.896737,-96.467327
8092,1204,31.557267,-95.863721
8093,1205,33.241961,-94.857848
8094,1206,30.561385,-96.272583
8095,1206,30.561385,-96.272583
8096,1207,32.715013,-95.854461
8097,1208,31.832132,-94.90064
8098,1208,31.832132,-94.90064
8099,1208,31.832132,-94.90064
8100,1209,32.301523,-95.177964
8101,1210,31.61295,-95.06209
8102,1211,31.09828,-96.66368
8103,1212,31.32952,-96.152778
8104,1213,30.369294,-96.054766
8105,1214,33.284418,-95.163557
8106,1214,33.284418,-95.163557
8107,1215,33.024442,-95.197098
8108,1216,32.703269,-95.994666
8109,1217,32.094348,-95.906047
8110,1218,32.989261,-95.912936
8111,1219,31.301706,-94.641414
8112,1220,31.93985,-94.989834
8113,1220,31.93985,-94.989834
8114,1220,31.93985,-94.989834
8115,1220,31.93985,-94.989834
8116,1220,31.93985,-94.989834
8118,1221,31.188898,-95.255739
8119,1222,31.925449,-94.704029
8120,1223,30.797736,-96.312084
8121,1224,31.945137,-95.25698
8122,1225,30.743004,-96.548436
8123,1226,32.12747,-96.01423
8124,1227,33.098096,-95.803234
8125,1228,31.509051,-94.527216
8126,1229,33.0917,-95.0417
8127,1229,33.0917,-95.0417
8128,1229,33.0917,-95.0417
8132,1230,31.4789,-96.229757
8133,1231,32.235066,-95.321028
8134,1231,32.235066,-95.321028
8135,1232,32.362434,-95.315262
8136,1233,32.925093,-95.568154
8137,1234,31.390774,-95.126653
8138,1235,32.362631,-95.086688
8139,1236,30.617778,-96.343333
8140,1236,30.617778,-96.343333
8141,1237,30.881424,-96.62542
8142,1238,33.201315,-95.319229
8143,1239,30.705329,-96.069829
8144,1240,31.76524,-96.329922
8145,1241,33.01419,-95.460935
8146,1242,32.239409,-94.728328
8147,1243,32.124519,-96.101277
8148,1243,32.124519,-96.101277
8149,1243,32.124519,-96.101277
8150,1244,31.138382,-94.375214
8151,1245,31.417425,-95.481652
8152,1246,30.64741,-96.372316
8153,1247,32.518146,-95.888865
8154,1248,32.469555,-95.307879
8155,1249,31.091925,-96.69503
8156,1249,31.091925,-96.69503
8157,1249,31.091925,-96.69503
8158,1250,30.7217,-96.4608
8159,1250,30.7217,-96.4608
8160,1250,30.7217,-96.4608
12500,1271,32.2606,-94.5706
12501,1271,32.2606,-94.5706
12502,1271,32.2606,-94.5706
12503,1271,32.2606,-94.5706
12504,1271,32.2606,-94.5706
12505,558,32.7563,-96.4916
12506,558,32.7563,-96.4916
12507,558,32.7563,-96.4916
12508,558,32.7563,-96.4916
12509,558,32.7563,-96.4916
12510,558,32.7563,-96.4916
12511,558,32.7563,-96.4916
12512,558,32.7563,-96.4916
12513,558,32.7563,-96.4916
12514,681,32.4302,-97.0537
12515,681,32.4302,-97.0537
12516,681,32.4302,-97.0537
12517,681,32.4302,-97.0537
12518,681,32.4302,-97.0537
12519,681,32.4302,-97.0537
12520,576,31.055833,-97.317222
12521,576,31.055833,-97.317222
12522,576,31.055833,-97.317222
12523,895,29.309722,-98.3203
12524,895,29.309722,-98.3203
12525,895,29.309722,-98.3203
12526,751,29.6244,-98.1419
12527,751,29.6244,-98.1419
12528,670,32.7283,-97.2192
12529,670,32.7283,-97.2192
12530,670,32.7283,-97.2192
12531,670,32.7283,-97.2192
12532,514,33.101,-97.9574
12533,514,33.101,-97.9574
12534,514,33.101,-97.9574
12535,286,27.6064,-97.3117
12536,592,32.8358,-96.5458
12537,592,32.8358,-96.5458
12538,592,32.8358,-96.5458
12540,1069,29.7731,-94.9019
12541,1069,29.7731,-94.9019
12542,948,28.6917,-96.5417
12543,948,28.6917,-96.5417
12544,1122,29.191296,-95.967518
12545,1122,29.191296,-95.967518
12546,1122,29.191296,-95.967518
12547,414,31.8594,-97.3586
12548,414,31.8594,-97.3586
12549,414,31.8594,-97.3586
12550,414,31.8594,-97.3586
12551,414,31.8594,-97.3586
12552,1096,29.7189,-95.2319
12553,1096,29.7189,-95.2319
12554,179,32.214024,-100.05712
12555,1272,33.0583,-97.9103
12556,1272,33.0583,-97.9103
12557,1272,33.0583,-97.9103
12558,1272,33.0583,-97.9103
12559,1272,33.0583,-97.9103
12560,244,26.3403,-98.19
12561,244,26.3403,-98.19
12562,244,26.3403,-98.19
12563,244,26.3403,-98.19
12564,180,31.951958,-101.018936
12565,256,28.7128,-97.214167
12566,334,27.819412,-97.419203
12567,999,29.378097,-94.932773
12568,999,29.378097,-94.932773
12569,999,29.378097,-94.932773
12570,999,29.378097,-94.932773
12571,999,29.378097,-94.932773
12572,999,29.378097,-94.932773
12573,1273,29.2878,-96.0683
12574,1273,29.2878,-96.0683
12575,1273,29.2878,-96.0683
12576,1273,29.2878,-96.0683
12577,1273,29.2878,-96.0683
12578,1273,29.2878,-96.0683
12579,1273,29.2878,-96.0683
12580,1273,29.2878,-96.0683
12581,1274,34.485162,-101.971401
12582,1274,34.485162,-101.971401
12583,1274,34.485162,-101.971401
12584,1275,29.013637,-96.220536
12585,1275,29.013637,-96.220536
12586,1275,29.013637,-96.220536
12588,648,30.998647,-97.259017
12589,648,30.998647,-97.259017
12590,1276,31.461242,-96.824928
12591,1276,31.461242,-96.824928
12592,1276,31.461242,-96.824928
12593,1277,31.171652,-101.881147
12594,1277,31.171652,-101.881147
12595,1277,31.171652,-101.881147
12596,944,29.4731,-95.6244
12597,944,29.4731,-95.6244
12598,944,29.4731,-95.6244
12599,944,29.4731,-95.6244
12600,1278,32.403056,-97.700556
12601,1278,32.403056,-97.700556
12602,1278,32.403056,-97.700556
12603,1278,32.403056,-97.700556
12604,1278,32.403056,-97.700556
12605,1278,32.403056,-97.700556
12606,1278,32.403056,-97.700556
12607,1279,31.79261,-100.69729
12609,1279,31.79261,-100.69729
12610,797,29.257046,-98.384045
12611,797,29.257046,-98.384045
12612,797,29.257046,-98.384045
12613,728,30.558,-98.3721
12614,728,30.558,-98.3721
12615,728,30.558,-98.3721
12616,728,30.558,-98.3721
12617,1280,34.913,-102.2706
12618,1280,34.913,-102.2706
12619,1280,34.913,-102.2706
12620,1281,30.1478,-97.2714
12621,1281,30.1478,-97.2714
12622,1281,30.1478,-97.2714
12623,1281,30.1478,-97.2714
12624,1281,30.1478,-97.2714
12626,338,27.8139,-97.4283
12627,338,27.8139,-97.4283
12628,338,27.8139,-97.4283
12629,1282,30.91,-101.263
12630,1282,30.91,-101.263
12631,1282,30.91,-101.263
12632,1283,34.4067,-101.59661
12633,1283,34.4067,-101.59661
12634,1283,34.4067,-101.59661
12635,950,29.122,-96.276
12636,1284,33.119213,-98.852577
12637,1284,33.119213,-98.852577
12638,1284,33.119213,-98.852577
12639,1285,29.02939,-96.2362
12640,1285,29.02939,-96.2362
12641,1285,29.02939,-96.2362
12643,310,26.34172,-98.175759
12644,310,26.34172,-98.175759
12645,310,26.34172,-98.175759
12646,222,31.262546,-99.843961
12647,222,31.262546,-99.843961
12648,929,29.8161,-95.10773
12649,929,29.8161,-95.10773
12650,929,29.8161,-95.10773
12651,929,29.8161,-95.10773
12652,929,29.8161,-95.10773
12653,929,29.8161,-95.10773
12654,929,29.8161,-95.10773
12655,929,29.8161,-95.10773
12656,171,31.5481,-99.1872
12657,171,31.5481,-99.1872
12658,171,31.5481,-99.1872
12659,1286,32.883528,-100.746389
12661,1286,32.883528,-100.746389
12662,1286,32.883528,-100.746389
12663,1287,32.901081,-100.982695
12664,1287,32.901081,-100.982695
12665,1287,32.901081,-100.982695
12666,1287,32.901081,-100.982695
12667,1,31.8414,-102.315
12668,1,31.8414,-102.315
12669,1,31.8414,-102.315
12670,1,31.8414,-102.315
12671,1,31.8414,-102.315
12672,1,31.8414,-102.315
12673,1,31.8414,-102.315
12675,94,33.39167,-95.42519
12676,703,33.169139,-99.266006
12677,703,33.169139,-99.266006
12678,703,33.169139,-99.266006
12679,1288,32.116388,-102.528333
12680,1288,32.116388,-102.528333
12681,1288,32.116388,-102.528333
12682,1147,28.991289,-95.407481
12683,1147,28.991289,-95.407481
12684,1147,28.991289,-95.407481
12685,1147,28.991289,-95.407481
12686,1147,28.991289,-95.407481
12687,25,31.219444,-102.19222
12688,25,31.219444,-102.19222
12689,1065,29.426389,-94.976667
12690,1289,29.0728,-95.745
12691,1289,29.0728,-95.745
12692,1289,29.0728,-95.745
12693,1289,29.0728,-95.745
12694,1289,29.0728,-95.745
12695,1289,29.0728,-95.745
12696,1100,29.33355,-95.82544
12697,1100,29.33355,-95.82544
12699,1033,29.378697,-94.943829
12700,1033,29.378697,-94.943829
12701,1033,29.378697,-94.943829
12702,1033,29.378697,-94.943829
12703,1033,29.378697,-94.943829
12704,1073,29.943892,-95.531254
12705,1073,29.943892,-95.531254
12706,1073,29.943892,-95.531254
12708,413,32.139,-97.06
12709,599,33.261505,-97.238057
12710,599,33.261505,-97.238057
12711,599,33.261505,-97.238057
12712,511,31.710422,-96.818676
12713,511,31.710422,-96.818676
12715,1290,33.22392,-95.730767
12716,1290,33.22392,-95.730767
12717,1290,33.22392,-95.730767
12718,1291,32.5557,-101.660063
12719,1291,32.5557,-101.660063
12720,1291,32.5557,-101.660063
12721,160,32.3358,-100.9156
12722,160,32.3358,-100.9156
12723,160,32.3358,-100.9156
12724,160,32.3358,-100.9156
12725,160,32.3358,-100.9156
12726,160,32.3358,-100.9156
12727,160,32.3358,-100.9156
12728,559,33.068055,-96.452481
12729,559,33.068055,-96.452481
12730,559,33.068055,-96.452481
12731,559,33.068055,-96.452481
12732,559,33.068055,-96.452481
12733,3,32.926389,-101.647778
12734,3,32.926389,-101.647778
12735,1292,33.85245,-99.06509
12736,1292,33.85245,-99.06509
12737,1292,33.85245,-99.06509
12739,299,27.88929,-97.258417
12740,299,27.88929,-97.258417
12741,299,27.88929,-97.258417
12742,1078,29.64536,-95.45169
12743,1060,29.848372,-95.016398
12745,62,33.915315,-99.740278
12746,1293,29.159228,-96.141572
12747,1293,29.159228,-96.141572
12748,1293,29.159228,-96.141572
12749,958,29.263123,-95.258004
12750,958,29.263123,-95.258004
12751,1294,33.303497,-101.65722
12752,1294,33.303497,-101.65722
12753,1294,33.303497,-101.65722
12754,1295,33.746323,-99.665516
12755,1295,33.746323,-99.665516
12756,1295,33.746323,-99.665516
12758,1238,33.201315,-95.319229
12759,1238,33.201315,-95.319229
12760,1129,29.822201,-95.219429
12761,932,29.49233,-94.98483
12763,1296,32.072844,-96.22393
12764,1296,32.072844,-96.22393
12765,1296,32.072844,-96.22393
12766,1053,29.228486,-95.427444
12769,72,33.481551,-95.269247
12771,653,31.819958,-97.517494
12773,339,28.170179,-97.817507
12774,27,31.10409,-102.60625
12775,27,31.10409,-102.60625
12776,1249,31.091925,-96.69503
12777,1249,31.091925,-96.69503
12779,455,33.457143,-95.667897
12780,455,33.457143,-95.667897
12782,1045,29.45566,-95.31001
12783,1297,33.021601,-99.61463
12785,1297,33.021601,-99.61463
12786,1297,33.021601,-99.61463
12788,1298,32.772889,-101.39102
12789,1298,32.772889,-101.39102
12790,1298,32.772889,-101.39102
12791,32,31.207988,-101.110787
12792,32,31.207988,-101.110787
12794,449,31.5481,-98.49491
12795,1299,31.729906,-101.29894
12796,1299,31.729906,-101.29894
12797,1299,31.729906,-101.29894
12799,142,33.186882,-99.595332
12800,351,26.500883,-97.599064
12802,346,27.576111,-98.905278
12803,1300,32.069167,-102.585556
12804,1300,32.069167,-102.585556
12805,1300,32.069167,-102.585556
12806,1300,32.069167,-102.585556
12807,1301,34.196962,-101.381494
12808,1301,34.196962,-101.381494
12809,1301,34.196962,-101.381494
12810,1302,31.181377,-101.318787
12811,1302,31.181377,-101.318787
12812,1302,31.181377,-101.318787
12813,1303,33.150904,-101.679188
12814,1303,33.150904,-101.679188
12815,1303,33.150904,-101.679188
12816,1304,27.614411,-98.7945
12818,1304,27.614411,-98.7945
12819,1305,30.594908,-101.453021
12820,1305,30.594908,-101.453021
12821,1305,30.594908,-101.453021
12822,1306,32.287873,-102.840399
12823,1306,32.287873,-102.840399
12824,1306,32.287873,-102.840399
12826,1307,31.549868,-96.904072
12827,1307,31.549868,-96.904072
12828,1214,33.284418,-95.163557
12829,603,31.77471,-96.828196
12830,603,31.77471,-96.828196
12831,1308,28.4279,-97.4544
12833,1308,28.4279,-97.4544
12834,1309,31.36,-103.33
12835,1309,31.36,-103.33
12836,1309,31.36,-103.33
12837,1310,34.72,-102.253333
12838,1310,34.72,-102.253333
12839,1310,34.72,-102.253333
12841,572,31.85346,-96.624458
12842,1311,32.28938,-99.291596
12844,1311,32.28938,-99.291596
12845,140,35.653889,-100.538611
12846,1312,34.511944,-102.051944
12847,1312,34.511944,-102.051944
12848,1312,34.511944,-102.051944
12849,1133,28.650278,-96.539722
12850,1133,28.650278,-96.539722
12852,1313,29.894053,-97.270537
12853,1313,29.894053,-97.270537
12854,1313,29.894053,-97.270537
12855,53,31.2092,-102.2417
12856,53,31.2092,-102.2417
12858,313,28.621959,-97.937625
12859,313,28.621959,-97.937625
12860,1314,29.227109,-95.430756
12861,1314,29.227109,-95.430756
12862,1114,29.364128,-95.435068
12863,687,32.3994,-97.4078
12864,687,32.3994,-97.4078
12865,687,32.3994,-97.4078
12866,1315,35.093889,-101.326111
12867,1315,35.093889,-101.326111
12868,1315,35.093889,-101.326111
12870,1141,29.7314,-95.0839
12871,1141,29.7314,-95.0839
12872,1141,29.7314,-95.0839
12873,1141,29.7314,-95.0839
12874,1239,30.705329,-96.069829
12875,1239,30.705329,-96.069829
12876,1316,31.70038,-104.458136
12878,1316,31.70038,-104.458136
12879,1317,29.240399,-96.011535
12880,1317,29.240399,-96.011535
12881,1317,29.240399,-96.011535
12882,1318,33.825,-101.099722
12883,1318,33.825,-101.099722
12884,1318,33.825,-101.099722
12885,1319,32.437418,-99.108907
12887,1319,32.437418,-99.108907
12888,1320,28.628,-97.724
12890,1320,28.628,-97.724
12891,10,31.165245,-103.125868
12892,10,31.165245,-103.125868
12893,1321,31.030996,-102.488209
12894,1321,31.030996,-102.488209
12895,1321,31.030996,-102.488209
12896,359,25.94113,-97.53276
12897,1322,32.863769,-100.975128
12898,1322,32.863769,-100.975128
12899,1322,32.863769,-100.975128
12900,1323,33.320637,-100.982201
12902,1323,33.320637,-100.982201
12903,404,32.819566,-96.184835
12904,404,32.819566,-96.184835
12905,404,32.819566,-96.184835
12906,1324,26.465556,-98.411111
12907,1324,26.465556,-98.411111
12908,128,33.345366,-99.624257
12909,1251,31.843422,-102.868295
12910,1325,31.435932,-99.796613
12911,1325,31.435932,-99.796613
12912,1326,33.25102,-95.193426
12913,1326,33.25102,-95.193426
12914,1327,28.655277,-98.001388
12915,1327,28.655277,-98.001388
12916,1328,33.426498,-95.357449
12917,1328,33.426498,-95.357449
12918,1329,32.275814,-102.844806
12919,1329,32.275814,-102.844806
12920,705,31.86976,-97.01498
12921,1203,31.896737,-96.467327
12922,1330,29.388758,-94.947928
12923,1330,29.388758,-94.947928
12924,856,30.960219,-97.12452
12925,477,31.029028,-96.934783
12926,1331,31.45,-96.86
12927,1331,31.45,-96.86
12928,1331,31.45,-96.86
12929,1194,33.21732,-95.4621
12930,238,27.32,-99.0
12931,250,27.5925,-97.500833
12932,435,33.310446,-97.369773
12933,955,29.723185,-95.128856
12934,955,29.723185,-95.128856
12935,1332,28.896781,-95.865183
12936,1332,28.896781,-95.865183
12937,1333,33.732181,-99.726392
12938,1333,33.732181,-99.726392
12939,1334,32.84879,-100.866458
12940,1334,32.84879,-100.866458
12941,175,32.3122,-100.5303
12942,1335,28.905346,-96.978078
12943,1335,28.905346,-96.978078
12944,1335,28.905346,-96.978078
12945,1336,34.380532,-100.099625
12946,1336,34.380532,-100.099625
12947,1038,29.560311,-95.98036
12948,1337,29.806984,-97.07408
12949,1337,29.806984,-97.07408
12950,573,31.468564,-96.794168
12951,1338,31.045676,-96.858633
12952,1338,31.045676,-96.858633
12953,1339,33.599167,-95.525056
12954,1339,33.599167,-95.525056
12955,634,32.552083,-96.539931
12956,251,26.376651,-97.993045
12957,263,28.2078,-97.522673
12958,69,33.6968,-95.5577
12959,236,26.461461,-98.285881
12960,267,26.649,-99.0387
12961,1243,32.124519,-96.101277
12962,1340,34.6675,-102.577778
12963,1340,34.6675,-102.577778
12964,93,34.102943,-99.118746
12965,1341,33.35,-99.54
12966,1341,33.35,-99.54
12967,1022,29.45527,-96.088253
12968,1193,32.160767,-96.195272
12969,1193,32.160767,-96.195272
12970,1342,26.522222,-97.691111
12971,1342,26.522222,-97.691111
12972,1343,29.358425,-95.746388
12973,1343,29.358425,-95.746388
12974,1344,28.974482,-95.993814
12975,1344,28.974482,-95.993814
12976,1345,27.580489,-97.640077
12977,1345,27.580489,-97.640077
12978,1346,33.609313,-99.58229
12979,1346,33.609313,-99.58229
12980,1347,32.741383,-101.621793
12981,1347,32.741383,-101.621793
12982,1348,29.295201,-95.42685
12983,1348,29.295201,-95.42685
12984,1349,30.936,-101.607
12985,1349,30.936,-101.607
12986,1350,33.639193,-95.629049
12987,1350,33.639193,-95.629049
12988,1068,29.109147,-96.528761
12989,1068,29.109147,-96.528761
12990,248,28.197778,-97.444953
12991,1351,27.553355,-97.675284
12992,1351,27.553355,-97.675284
12993,1351,27.553355,-97.675284
12994,1352,28.988761,-95.395417
12995,1352,28.988761,-95.395417
12996,1353,32.781168,-100.006455
12997,1353,32.781168,-100.006455
12998,40,32.273178,-101.422386
12999,1354,33.433264,-95.574442
13000,1354,33.433264,-95.574442
13001,1354,33.433264,-95.574442
13002,1355,32.7,-101.741111
13003,1355,32.7,-101.741111
13004,1356,35.200164,-102.315517
13005,1356,35.200164,-102.315517
13006,1357,30.967591,-97.165108
13007,1357,30.967591,-97.165108
13008,1358,30.651189,-96.091337
13009,1358,30.651189,-96.091337
13010,1359,27.03028,-99.388388
13011,1359,27.03028,-99.388388
13012,1360,33.182414,-99.389888
13013,1360,33.182414,-99.389888
13014,12,31.74325,-101.493407
13015,1044,29.87404,-95.018244
13016,1250,30.7217,-96.4608
13017,107,33.509722,-98.360833
13018,1361,32.089488,-98.178531
13019,1361,32.089488,-98.178531
13020,176,32.796921,-99.880885
13021,159,32.783669,-99.720186
13022,1362,31.186,-103.128
13023,1362,31.186,-103.128
13024,216,29.291845,-99.612368
13025,1363,26.475278,-97.691111
13026,1363,26.475278,-97.691111
13027,1364,31.191687,-102.317227
13028,1364,31.191687,-102.317227
13029,1365,33.841272,-99.657805
13030,1365,33.841272,-99.657805
13031,1366,29.209729,-96.029597
13032,1366,29.209729,-96.029597
13033,361,26.34892,-97.6668
13034,1367,26.69842,-99.05745
13035,1367,26.69842,-99.05745
13036,1368,26.941667,-97.6425
13037,1368,26.941667,-97.6425
13038,1369,34.49,-101.97
13039,1369,34.49,-101.97
13040,1014,29.137519,-95.667972
13041,1370,33.719262,-99.023013
13042,1370,33.719262,-99.023013
13043,1370,33.719262,-99.023013
13044,1371,29.350992,-100.562028
13045,1371,29.350992,-100.562028
13046,1372,34.170488,-99.563436
13047,1372,34.170488,-99.563436
13048,353,26.364153,-97.780439
13049,291,27.992706,-97.743983
13050,350,27.9958,-97.2967
13051,1373,31.8225,-98.690556
13052,1373,31.8225,-98.690556
13053,1374,26.33072,-97.5857
13054,1374,26.33072,-97.5857
13055,1375,34.311111,-101.251111
13056,1375,34.311111,-101.251111
13057,1376,34.748056,-102.174444
13058,1376,34.748056,-102.174444
13059,1377,35.254184,-101.186622
13060,1377,35.254184,-101.186622
13061,1378,26.388611,-98.806111
13062,1378,26.388611,-98.806111
13063,1379,26.380556,-98.818333
13064,1379,26.380556,-98.818333
13065,1380,34.080556,-101.323611
13066,1380,34.080556,-101.323611
13067,1381,27.44,-98.91
13068,1381,27.44,-98.91
13069,1382,31.684511,-98.603358
13070,1382,31.684511,-98.603358
13071,1383,32.104125,-100.162375
13072,1383,32.104125,-100.162375
13073,1384,31.517,-100.6
13074,1384,31.517,-100.6
13075,1385,26.523692,-98.745522
13076,1385,26.523692,-98.745522
13077,1386,33.26102,-95.193426
13078,1386,33.26102,-95.193426
13079,1387,32.811041,-99.91749
13080,1387,32.811041,-99.91749
13081,1048,29.191,-95.663
13082,293,27.634677,-99.258329
13083,1388,28.44208,-99.75582
13084,1388,28.44208,-99.75582
13085,1389,33.781077,-100.883227
13086,1389,33.781077,-100.883227
13087,1390,30.992905,-102.289475
13088,1390,30.992905,-102.289475
13089,1391,33.889462,-101.80158
13090,1391,33.889462,-101.80158
13091,1392,33.32056,-100.981664
13092,1392,33.32056,-100.981664
13093,1393,26.652863,-98.014871
13094,1393,26.652863,-98.014871
13095,1394,29.150279,-95.651179
13096,1394,29.150279,-95.651179
13097,1395,29.063305,-95.735431
13098,1395,29.063305,-95.735431
13099,1396,29.1779,-95.7612
13100,1396,29.1779,-95.7612
13101,1397,29.39,-95.78
13102,1397,29.39,-95.78
13103,1211,31.09828,-96.66368
13104,1398,28.947973,-99.067186
13105,1398,28.947973,-99.067186
13106,1399,30.996511,-97.001505
13107,1399,30.996511,-97.001505
13108,1400,26.45,-98.48
13109,1400,26.45,-98.48
13110,824,29.620088,-98.334481
13111,1401,33.213466,-99.47612
13112,1401,33.213466,-99.47612
13113,981,29.484448,-95.621636
13114,1402,33.467803,-95.370856
13115,1402,33.467803,-95.370856
13116,287,26.249888,-97.511842
13117,1403,31.39376,-98.35936
13118,1403,31.39376,-98.35936
13119,1404,31.727237,-101.582
13120,1404,31.727237,-101.582
13121,525,32.533273,-96.428985
13122,1405,28.68851,-96.509833
13123,1405,28.68851,-96.509833
13124,1406,35.295,-102.721111
13125,1406,35.295,-102.721111
13126,1407,29.2567,-98.3825
13127,688,33.004305,-96.075913
13128,1408,26.195278,-97.466111
13129,1408,26.195278,-97.466111
13130,55,31.995,-102.828333
13131,1409,27.184652,-97.59818
13132,1409,27.184652,-97.59818
13133,1410,33.268,-99.468
13134,1410,33.268,-99.468
13135,1411,34.072251,-99.264676
13136,1411,34.072251,-99.264676
13137,1412,30.995503,-102.223537
13138,1412,30.995503,-102.223537
13139,136,35.442778,-101.372778
13140,1413,31.255,-102.272
13141,1413,31.255,-102.272
13142,1414,31.242177,-99.421266
13143,1414,31.242177,-99.421266
13144,1415,31.719983,-104.442292
13145,1415,31.719983,-104.442292
13146,82,33.54915,-97.32958
13147,1416,30.885123,-102.42261
13148,1416,30.885123,-102.42261
13149,1417,35.18172,-100.934408
13150,1417,35.18172,-100.934408
13151,1136,29.281605,-95.295533
13152,1418,29.378164,-94.92195
13153,1418,29.378164,-94.92195
13154,1418,29.378164,-94.92195
13155,1419,31.157269,-101.831603
13156,1419,31.157269,-101.831603
13157,1420,32.1981,-100.2686
13158,1420,32.1981,-100.2686
13159,1421,35.259819,-102.06431
13160,1421,35.259819,-102.06431
13161,1422,34.378546,-102.053717
13162,1422,34.378546,-102.053717
13163,1423,29.0919,-96.09
13164,1423,29.0919,-96.09
13165,1424,34.769544,-102.052422
13166,1424,34.769544,-102.052422
13167,1425,27.954976,-97.300202
13168,1425,27.954976,-97.300202
13169,1426,31.754037,-101.67516
13170,1426,31.754037,-101.67516
13171,1427,35.276944,-102.682778
13172,1427,35.276944,-102.682778
13173,649,31.694792,-97.374883
13174,1428,32.386,-102.949
13175,1428,32.386,-102.949
13176,1429,29.694838,-95.040622
13177,1429,29.694838,-95.040622
13178,1429,29.694838,-95.040622
13179,1430,31.360331,-99.551356
13180,1430,31.360331,-99.551356
13181,1431,30.904629,-102.915916
13182,1431,30.904629,-102.915916
13183,1432,31.214,-100.255
13184,1432,31.214,-100.255
13185,21,32.875073,-101.208955
13186,1433,30.960209,-103.306662
13187,1433,30.960209,-103.306662
13188,472,32.116002,-97.343521
13189,1434,30.57552,-102.551292
13190,1434,30.57552,-102.551292
13191,1435,32.635105,-98.677196
13192,1435,32.635105,-98.677196
13193,440,32.428686,-99.159114
13194,1436,34.070333,-101.187628
13195,1436,34.070333,-101.187628
13196,1061,28.8433,-95.8631
13197,92,33.752201,-100.967402
13198,1437,31.085435,-100.67882
13199,1437,31.085435,-100.67882
13200,1438,35.205278,-101.434167
13201,1438,35.205278,-101.434167
13202,1439,33.628222,-99.411169
13203,1439,33.628222,-99.411169
13204,1440,33.645964,-99.532944
13205,1440,33.645964,-99.532944
13206,74,34.432267,-101.237233
13207,1441,34.668882,-102.351727
13208,1441,34.668882,-102.351727
13209,1442,33.8093,-101.342405
13210,1442,33.8093,-101.342405
13211,1443,31.241808,-102.29027
13212,1443,31.241808,-102.29027
13213,1253,31.703258,-102.701206
13214,1444,31.254361,-102.31165
13215,1444,31.254361,-102.31165
13216,1445,30.010255,-94.486313
13217,1445,30.010255,-94.486313
13218,1446,31.233457,-102.308519
13219,1446,31.233457,-102.308519
13220,1447,33.00659,-99.60541
13221,1447,33.00659,-99.60541
13222,1448,33.01659,-99.60541
13223,1448,33.01659,-99.60541
13224,1449,28.430335,-97.452375
13225,1449,28.430335,-97.452375
13226,1450,28.440335,-97.452375
13227,1450,28.440335,-97.452375
13228,1451,27.577207,-99.276018
13229,1451,27.577207,-99.276018
13230,1452,32.72233,-101.638499
13231,1452,32.72233,-101.638499
13232,1453,29.227753,-95.428061
13233,1453,29.227753,-95.428061
13234,1454,29.023637,-96.220536
13235,1454,29.023637,-96.220536
13236,499,32.452281,-97.072628
13237,1455,33.457356,-97.289614
13238,1455,33.457356,-97.289614
13239,1456,29.72753,-100.79431
13240,1456,29.72753,-100.79431
13241,1457,31.112474,-100.028142
13242,1457,31.112474,-100.028142
13243,1458,32.308524,-99.164198
13244,1458,32.308524,-99.164198
13245,622,32.18398,-97.07141
13246,217,32.290833,-100.4219
13247,1459,26.288889,-97.496389
13248,1459,26.288889,-97.496389
13249,1260,31.7983,-101.9043
13250,307,26.523359,-99.017108
13251,249,26.090103,-97.798453
13252,419,32.23256,-96.706121
13253,1460,29.753517,-94.997277
13254,1123,30.009659,-95.040827
13255,1123,30.009659,-95.040827
13256,1461,27.918286,-97.98045
13257,1461,27.918286,-97.98045
13258,223,32.7204,-100.9952
13259,1462,28.883196,-99.178605
